npi,taxid,billing_code,billing_code_type,negotiated_type,aetna_open_access_managed,bcbs_tx_ppo,cigna_national_oap,uhc_choice_plus
1730132234,741152597,34,DRG,negotiated,67334.90,61505.40,53843.92,55931.61
1730132234,741152597,340,DRG,negotiated,35494.79,18990.75,16154.25,16780.60
1730132234,741152597,341,DRG,negotiated,39552.18,35906.63,30412.92,31592.12
1730132234,741152597,342,DRG,negotiated,29221.05,22154.07,19564.43,20323.00
1730132234,741152597,343,DRG,negotiated,28762.74,17140.06,14711.02,15281.41
1730132234,741152597,344,DRG,negotiated,40077.31,43575.28,35441.35,36815.51
1730132234,741152597,345,DRG,negotiated,22353.39,24409.83,20887.84,21697.73
1730132234,741152597,346,DRG,negotiated,34369.60,19718.96,16838.17,17491.04
1730132234,741152597,348,DRG,negotiated,38948.77,20842.97,18592.40,19313.28
1730132234,741152597,349,DRG,negotiated,25215.48,15140.96,13425.30,13945.84
1730132234,741152597,35,DRG,negotiated,39904.89,36174.10,30746.80,31938.94
1730132234,741152597,350,DRG,negotiated,53408.85,37953.66,31732.29,32962.64
1730132234,741152597,351,DRG,negotiated,41642.89,23078.63,19793.30,20560.75
1730132234,741152597,352,DRG,negotiated,32178.32,17075.13,14837.57,15412.87
1730132234,741152597,353,DRG,negotiated,41490.51,46767.98,38609.19,40106.18
1730132234,741152597,354,DRG,negotiated,48908.74,27594.79,23587.18,24501.72
1730132234,741152597,355,DRG,negotiated,33363.56,21030.05,18475.27,19191.62
1730132234,741152597,356,DRG,negotiated,67817.04,66602.90,56847.52,59051.66
1730132234,741152597,357,DRG,negotiated,62779.77,35073.28,30240.59,31413.11
1730132234,741152597,358,DRG,negotiated,29693.94,20858.44,18675.87,19399.99
1730132234,741152597,36,DRG,negotiated,27169.69,28638.41,25319.86,26301.59
1730132234,741152597,368,DRG,negotiated,51529.84,30135.04,23616.79,24532.49
1730132234,741152597,369,DRG,negotiated,23504.23,16654.59,13760.53,14294.07
1730132234,741152597,37,DRG,negotiated,65330.18,50674.97,45410.70,47171.40
1730132234,741152597,371,DRG,negotiated,34661.39,26766.08,22776.70,23659.82
1730132234,741152597,372,DRG,negotiated,26377.40,15914.01,13705.33,14236.73
1730132234,741152597,373,DRG,negotiated,19516.65,11512.26,9774.14,10153.11
1730132234,741152597,374,DRG,negotiated,28763.03,32061.48,26835.80,27876.30
1730132234,741152597,375,DRG,negotiated,24929.08,18670.70,16217.53,16846.33
1730132234,741152597,377,DRG,negotiated,49491.31,27848.35,23937.21,24865.33
1730132234,741152597,378,DRG,negotiated,25339.51,15360.50,13261.06,13775.22
1730132234,741152597,379,DRG,negotiated,18314.58,9851.75,8532.85,8863.69
1730132234,741152597,38,DRG,negotiated,59196.80,25646.71,22018.74,22872.47
1730132234,741152597,380,DRG,negotiated,34717.21,29168.72,25634.90,26628.84
1730132234,741152597,381,DRG,negotiated,19417.18,16377.84,14210.20,14761.17
1730132234,741152597,383,DRG,negotiated,12581.14,20294.11,18309.68,19019.60
1730132234,741152597,384,DRG,negotiated,31902.27,13803.58,12138.24,12608.88
1730132234,741152597,385,DRG,negotiated,48787.19,25082.38,21927.19,22777.37
1730132234,741152597,386,DRG,negotiated,26722.39,15385.24,13325.68,13842.35
1730132234,741152597,387,DRG,negotiated,19773.83,11049.98,9311.01,9672.03
1730132234,741152597,388,DRG,negotiated,28809.46,23417.23,19755.61,20521.59
1730132234,741152597,389,DRG,negotiated,21249.04,12727.50,10865.99,11287.29
1730132234,741152597,39,DRG,negotiated,34947.06,17611.63,15518.80,16120.51
1730132234,741152597,390,DRG,negotiated,15517.13,9015.31,7613.33,7908.52
1730132234,741152597,391,DRG,negotiated,27132.24,19313.88,17286.49,17956.74
1730132234,741152597,392,DRG,negotiated,19462.29,11840.03,10603.46,11014.59
1730132234,741152597,393,DRG,negotiated,38842.23,25683.81,21692.93,22534.03
1730132234,741152597,394,DRG,negotiated,27086.47,14547.25,12695.61,13187.86
1730132234,741152597,395,DRG,negotiated,19501.79,10072.84,8682.29,9018.93
1730132234,741152597,4,DRG,negotiated,205689.54,184333.77,178523.00,162293.64
1730132234,741152597,40,DRG,negotiated,87428.28,59753.67,51003.23,52980.77
1730132234,741152597,405,DRG,negotiated,150307.68,88709.03,74610.60,77503.47
1730132234,741152597,406,DRG,negotiated,98078.09,44541.59,39442.55,40971.85
1730132234,741152597,408,DRG,negotiated,79831.71,58023.59,49402.48,51317.96
1730132234,741152597,409,DRG,negotiated,58020.68,32721.66,28695.04,29807.63
1730132234,741152597,41,DRG,negotiated,41785.58,36328.71,31477.84,32698.33
1730132234,741152597,417,DRG,negotiated,48675.05,37482.10,32010.98,33252.13
1730132234,741152597,418,DRG,negotiated,43018.33,26113.63,22362.04,23229.08
1730132234,741152597,419,DRG,negotiated,40106.49,20335.85,17569.22,18250.42
1730132234,741152597,42,DRG,negotiated,37543.45,29394.45,24902.51,25868.05
1730132234,741152597,423,DRG,negotiated,180379.70,64718.20,52935.17,54987.62
1730132234,741152597,424,DRG,negotiated,124841.46,67097.52,31888.46,33124.87
1730132234,741152597,432,DRG,negotiated,33856.85,29079.05,25420.84,26406.48
1730132234,741152597,433,DRG,negotiated,17789.30,15923.28,13998.83,14541.60
1730132234,741152597,434,DRG,negotiated,19310.85,9596.64,8450.73,8778.38
1730132234,741152597,435,DRG,negotiated,44784.17,27109.32,23536.02,24448.58
1730132234,741152597,436,DRG,negotiated,33424.88,17339.51,14814.69,15389.09
1730132234,741152597,438,DRG,negotiated,31445.13,24703.59,22313.58,23178.74
1730132234,741152597,439,DRG,negotiated,22372.26,13067.64,11710.12,12164.15
1730132234,741152597,440,DRG,negotiated,20984.43,9374.00,8163.96,8480.50
1730132234,741152597,441,DRG,negotiated,28421.40,29058.95,25509.69,26498.78
1730132234,741152597,442,DRG,negotiated,19092.08,14378.73,12736.00,13229.81
1730132234,741152597,443,DRG,negotiated,18674.66,10253.74,8776.53,9116.82
1730132234,741152597,444,DRG,negotiated,30445.82,25844.61,22411.86,23280.83
1730132234,741152597,445,DRG,negotiated,35575.71,16659.23,14803.91,15377.91
1730132234,741152597,446,DRG,negotiated,16528.27,12625.45,10927.92,11351.62
1730132234,741152597,453,DRG,negotiated,191167.30,142055.67,123251.07,128029.88
1730132234,741152597,454,DRG,negotiated,83566.78,94205.42,82001.79,85181.24
1730132234,741152597,455,DRG,negotiated,57511.71,73923.68,64460.84,66960.18
1730132234,741152597,456,DRG,negotiated,131623.76,132964.60,113751.58,118162.06
