zipcode	population	latitude	longitude	state	city	county	msa	cbsa	cbsa_name	msa_name	medicarecbsacode	medicarecbsaname
78370	4877	27.901882	-97.554304	TX	ODEM	SAN PATRICIO	1880	18580	Corpus Christi, TX	Corpus Christi, TX MSA	18580	Corpus Christi, TX
78371	404	27.468482	-98.958884	TX	OILTON	WEBB	4080	29700	Laredo, TX	Laredo, TX MSA	29700	Laredo, TX
78372	5452	27.940205	-98.045594	TX	ORANGE GROVE	JIM WELLS		10860	Alice, TX		99945	Rural Areas in TX
78373	3585	27.789918	-97.110448	TX	PORT ARANSAS	NUECES	1880	18580	Corpus Christi, TX	Corpus Christi, TX MSA	18580	Corpus Christi, TX
78374	16620	27.937142	-97.305626	TX	PORTLAND	SAN PATRICIO	1880	18580	Corpus Christi, TX	Corpus Christi, TX MSA	18580	Corpus Christi, TX
78375	3352	27.36529	-98.145542	TX	PREMONT	JIM WELLS		10860	Alice, TX		99945	Rural Areas in TX
78376	554	27.530371	-98.603808	TX	REALITOS	DUVAL		10860	Alice, TX		99945	Rural Areas in TX
78377	3821	28.347934	-97.216746	TX	REFUGIO	REFUGIO					99945	Rural Areas in TX
78379	1585	27.309943	-97.856739	TX	RIVIERA	KLEBERG		28780	Kingsville, TX		99945	Rural Areas in TX
78380	23141	27.81605	-97.736416	TX	ROBSTOWN	NUECES	1880	18580	Corpus Christi, TX	Corpus Christi, TX MSA	18580	Corpus Christi, TX
78381	0	28.0205	-97.0545	TX	ROCKPORT	ARANSAS		40530	Rockport, TX		18580	Corpus Christi, TX
78382	19364	28.079056	-97.025411	TX	ROCKPORT	ARANSAS		40530	Rockport, TX		18580	Corpus Christi, TX
78383	3539	28.07278	-97.94688	TX	SANDIA	JIM WELLS		10860	Alice, TX		99945	Rural Areas in TX
78384	6640	27.856754	-98.363625	TX	SAN DIEGO	DUVAL		10860	Alice, TX		99945	Rural Areas in TX
78385	277	27.126698	-97.704236	TX	SARITA	KENEDY		28780	Kingsville, TX		99945	Rural Areas in TX
78387	9574	28.052446	-97.539877	TX	SINTON	SAN PATRICIO	1880	18580	Corpus Christi, TX	Corpus Christi, TX MSA	18580	Corpus Christi, TX
78389	1541	28.216608	-97.688356	TX	SKIDMORE	BEE		13300	Beeville, TX		99945	Rural Areas in TX
78390	5616	27.99945	-97.365388	TX	TAFT	SAN PATRICIO	1880	18580	Corpus Christi, TX	Corpus Christi, TX MSA	18580	Corpus Christi, TX
78391	325	28.178248	-97.760494	TX	TYNAN	BEE		13300	Beeville, TX		99945	Rural Areas in TX
78393	2379	28.221049	-97.347241	TX	WOODSBORO	REFUGIO					99945	Rural Areas in TX
78401	5391	27.795581	-97.3994	TX	CORPUS CHRISTI	NUECES	1880	18580	Corpus Christi, TX	Corpus Christi, TX MSA	18580	Corpus Christi, TX
78402	536	27.825634	-97.416184	TX	CORPUS CHRISTI	NUECES	1880	18580	Corpus Christi, TX	Corpus Christi, TX MSA	18580	Corpus Christi, TX
78403	0	27.8006	-97.3964	TX	CORPUS CHRISTI	NUECES	1880	18580	Corpus Christi, TX	Corpus Christi, TX MSA	18580	Corpus Christi, TX
78404	17236	27.767794	-97.39837	TX	CORPUS CHRISTI	NUECES	1880	18580	Corpus Christi, TX	Corpus Christi, TX MSA	18580	Corpus Christi, TX
78405	16867	27.769332	-97.444023	TX	CORPUS CHRISTI	NUECES	1880	18580	Corpus Christi, TX	Corpus Christi, TX MSA	18580	Corpus Christi, TX
78406	1413	27.758905	-97.510551	TX	CORPUS CHRISTI	NUECES	1880	18580	Corpus Christi, TX	Corpus Christi, TX MSA	18580	Corpus Christi, TX
78407	2955	27.811645	-97.436934	TX	CORPUS CHRISTI	NUECES	1880	18580	Corpus Christi, TX	Corpus Christi, TX MSA	18580	Corpus Christi, TX
78408	12061	27.795214	-97.447661	TX	CORPUS CHRISTI	NUECES	1880	18580	Corpus Christi, TX	Corpus Christi, TX MSA	18580	Corpus Christi, TX
78409	2939	27.822668	-97.506543	TX	CORPUS CHRISTI	NUECES	1880	18580	Corpus Christi, TX	Corpus Christi, TX MSA	18580	Corpus Christi, TX
78410	26387	27.840071	-97.60501	TX	CORPUS CHRISTI	NUECES	1880	18580	Corpus Christi, TX	Corpus Christi, TX MSA	18580	Corpus Christi, TX
78411	28024	27.730037	-97.385797	TX	CORPUS CHRISTI	NUECES	1880	18580	Corpus Christi, TX	Corpus Christi, TX MSA	18580	Corpus Christi, TX
78412	36003	27.700562	-97.337387	TX	CORPUS CHRISTI	NUECES	1880	18580	Corpus Christi, TX	Corpus Christi, TX MSA	18580	Corpus Christi, TX
78413	36953	27.682174	-97.40324	TX	CORPUS CHRISTI	NUECES	1880	18580	Corpus Christi, TX	Corpus Christi, TX MSA	18580	Corpus Christi, TX
78414	30165	27.664568	-97.368114	TX	CORPUS CHRISTI	NUECES	1880	18580	Corpus Christi, TX	Corpus Christi, TX MSA	18580	Corpus Christi, TX
78415	39271	27.662314	-97.440419	TX	CORPUS CHRISTI	NUECES	1880	18580	Corpus Christi, TX	Corpus Christi, TX MSA	18580	Corpus Christi, TX
78416	15508	27.751056	-97.440174	TX	CORPUS CHRISTI	NUECES	1880	18580	Corpus Christi, TX	Corpus Christi, TX MSA	18580	Corpus Christi, TX
78417	4176	27.734587	-97.458273	TX	CORPUS CHRISTI	NUECES	1880	18580	Corpus Christi, TX	Corpus Christi, TX MSA	18580	Corpus Christi, TX
78418	29854	27.643602	-97.248616	TX	CORPUS CHRISTI	NUECES	1880	18580	Corpus Christi, TX	Corpus Christi, TX MSA	18580	Corpus Christi, TX
78419	694	27.694114	-97.284517	TX	CORPUS CHRISTI	NUECES	1880	18580	Corpus Christi, TX	Corpus Christi, TX MSA	18580	Corpus Christi, TX
78426	0	27.8006	-97.3964	TX	CORPUS CHRISTI	NUECES	1880	18580	Corpus Christi, TX	Corpus Christi, TX MSA	18580	Corpus Christi, TX
78427	0	27.8006	-97.3964	TX	CORPUS CHRISTI	NUECES	1880	18580	Corpus Christi, TX	Corpus Christi, TX MSA	18580	Corpus Christi, TX
78460	0	27.8006	-97.3964	TX	CORPUS CHRISTI	NUECES	1880	18580	Corpus Christi, TX	Corpus Christi, TX MSA	18580	Corpus Christi, TX
78463	0	27.8006	-97.3964	TX	CORPUS CHRISTI	NUECES	1880	18580	Corpus Christi, TX	Corpus Christi, TX MSA	18580	Corpus Christi, TX
78465	0	27.8006	-97.3964	TX	CORPUS CHRISTI	NUECES	1880	18580	Corpus Christi, TX	Corpus Christi, TX MSA	18580	Corpus Christi, TX
78466	0	27.8006	-97.3964	TX	CORPUS CHRISTI	NUECES	1880	18580	Corpus Christi, TX	Corpus Christi, TX MSA	18580	Corpus Christi, TX
78467	0	27.8006	-97.3964	TX	CORPUS CHRISTI	NUECES	1880	18580	Corpus Christi, TX	Corpus Christi, TX MSA	18580	Corpus Christi, TX
78468	0	27.8006	-97.3964	TX	CORPUS CHRISTI	NUECES	1880	18580	Corpus Christi, TX	Corpus Christi, TX MSA	18580	Corpus Christi, TX
78469	0	27.7986	-97.4013	TX	CORPUS CHRISTI	NUECES	1880	18580	Corpus Christi, TX	Corpus Christi, TX MSA	18580	Corpus Christi, TX
78472	0	27.8006	-97.3964	TX	CORPUS CHRISTI	NUECES	1880	18580	Corpus Christi, TX	Corpus Christi, TX MSA	18580	Corpus Christi, TX
78480	0	27.8006	-97.3964	TX	CORPUS CHRISTI	NUECES	1880	18580	Corpus Christi, TX	Corpus Christi, TX MSA	18580	Corpus Christi, TX
78501	61219	26.214588	-98.239064	TX	MCALLEN	HIDALGO	4880	32580	McAllen-Edinburg-Mission, TX	McAllen-Edinburg-Mission, TX MSA	32580	McAllen-Edinburg-Mission, TX
78502	0	26.2053	-98.2256	TX	MCALLEN	HIDALGO	4880	32580	McAllen-Edinburg-Mission, TX	McAllen-Edinburg-Mission, TX MSA	32580	McAllen-Edinburg-Mission, TX
78503	21706	26.151064	-98.250132	TX	MCALLEN	HIDALGO	4880	32580	McAllen-Edinburg-Mission, TX	McAllen-Edinburg-Mission, TX MSA	32580	McAllen-Edinburg-Mission, TX
78504	48703	26.280129	-98.238373	TX	MCALLEN	HIDALGO	4880	32580	McAllen-Edinburg-Mission, TX	McAllen-Edinburg-Mission, TX MSA	32580	McAllen-Edinburg-Mission, TX
78505	0	26.2031	-98.2299	TX	MCALLEN	HIDALGO	4880	32580	McAllen-Edinburg-Mission, TX	McAllen-Edinburg-Mission, TX MSA	32580	McAllen-Edinburg-Mission, TX
78516	33722	26.198357	-98.115249	TX	ALAMO	HIDALGO	4880	32580	McAllen-Edinburg-Mission, TX	McAllen-Edinburg-Mission, TX MSA	32580	McAllen-Edinburg-Mission, TX
78520	59408	25.967561	-97.547491	TX	BROWNSVILLE	CAMERON	1240	15180	Brownsville-Harlingen, TX	Brownsville-Harlingen-San Benito, TX MSA	15180	Brownsville-Harlingen, TX
78521	93818	25.904156	-97.422903	TX	BROWNSVILLE	CAMERON	1240	15180	Brownsville-Harlingen, TX	Brownsville-Harlingen-San Benito, TX MSA	15180	Brownsville-Harlingen, TX
78522	0	25.9016	-97.4975	TX	BROWNSVILLE	CAMERON	1240	15180	Brownsville-Harlingen, TX	Brownsville-Harlingen-San Benito, TX MSA	15180	Brownsville-Harlingen, TX
78523	0	25.9016	-97.4975	TX	BROWNSVILLE	CAMERON	1240	15180	Brownsville-Harlingen, TX	Brownsville-Harlingen-San Benito, TX MSA	15180	Brownsville-Harlingen, TX
78526	42460	25.992679	-97.449762	TX	BROWNSVILLE	CAMERON	1240	15180	Brownsville-Harlingen, TX	Brownsville-Harlingen-San Benito, TX MSA	15180	Brownsville-Harlingen, TX
78535	581	26.2542	-97.7326	TX	COMBES	CAMERON	1240	15180	Brownsville-Harlingen, TX	Brownsville-Harlingen-San Benito, TX MSA	15180	Brownsville-Harlingen, TX
78536	451	26.656514	-98.402744	TX	DELMITA	STARR		40100	Rio Grande City-Roma, TX		99945	Rural Areas in TX
78537	39454	26.166537	-98.081165	TX	DONNA	HIDALGO	4880	32580	McAllen-Edinburg-Mission, TX	McAllen-Edinburg-Mission, TX MSA	32580	McAllen-Edinburg-Mission, TX
78538	10657	26.308984	-97.959218	TX	EDCOUCH	HIDALGO	4880	32580	McAllen-Edinburg-Mission, TX	McAllen-Edinburg-Mission, TX MSA	32580	McAllen-Edinburg-Mission, TX
78539	30783	26.27909	-98.144563	TX	EDINBURG	HIDALGO	4880	32580	McAllen-Edinburg-Mission, TX	McAllen-Edinburg-Mission, TX MSA	32580	McAllen-Edinburg-Mission, TX
78540	0	26.3014	-98.1634	TX	EDINBURG	HIDALGO	4880	32580	McAllen-Edinburg-Mission, TX	McAllen-Edinburg-Mission, TX MSA	32580	McAllen-Edinburg-Mission, TX
78541	42431	26.375679	-98.145456	TX	EDINBURG	HIDALGO	4880	32580	McAllen-Edinburg-Mission, TX	McAllen-Edinburg-Mission, TX MSA	32580	McAllen-Edinburg-Mission, TX
78542	63293	26.354682	-98.112012	TX	EDINBURG	HIDALGO	4880	32580	McAllen-Edinburg-Mission, TX	McAllen-Edinburg-Mission, TX MSA	32580	McAllen-Edinburg-Mission, TX
78543	8447	26.306804	-97.998055	TX	ELSA	HIDALGO	4880	32580	McAllen-Edinburg-Mission, TX	McAllen-Edinburg-Mission, TX MSA	32580	McAllen-Edinburg-Mission, TX
78545	555	26.567448	-99.13293	TX	FALCON HEIGHTS	STARR		40100	Rio Grande City-Roma, TX		99945	Rural Areas in TX
78547	0	26.431209	-98.643818	TX	GARCIASVILLE	STARR		40100	Rio Grande City-Roma, TX		99945	Rural Areas in TX
78548	675	26.380278	-98.54896	TX	GRULLA	STARR		40100	Rio Grande City-Roma, TX		99945	Rural Areas in TX
78549	990	26.437046	-97.965487	TX	HARGILL	HIDALGO	4880	32580	McAllen-Edinburg-Mission, TX	McAllen-Edinburg-Mission, TX MSA	32580	McAllen-Edinburg-Mission, TX
78550	53152	26.24561	-97.679961	TX	HARLINGEN	CAMERON	1240	15180	Brownsville-Harlingen, TX	Brownsville-Harlingen-San Benito, TX MSA	15180	Brownsville-Harlingen, TX
78551	0	26.1906	-97.6956	TX	HARLINGEN	CAMERON	1240	15180	Brownsville-Harlingen, TX	Brownsville-Harlingen-San Benito, TX MSA	15180	Brownsville-Harlingen, TX
78552	34111	26.188764	-97.767779	TX	HARLINGEN	CAMERON	1240	15180	Brownsville-Harlingen, TX	Brownsville-Harlingen-San Benito, TX MSA	15180	Brownsville-Harlingen, TX
78553	0	26.1908	-97.6964	TX	HARLINGEN	CAMERON	1240	15180	Brownsville-Harlingen, TX	Brownsville-Harlingen-San Benito, TX MSA	15180	Brownsville-Harlingen, TX
78557	12547	26.113397	-98.255162	TX	HIDALGO	HIDALGO	4880	32580	McAllen-Edinburg-Mission, TX	McAllen-Edinburg-Mission, TX MSA	32580	McAllen-Edinburg-Mission, TX
78558	882	26.312508	-98.03345	TX	LA BLANCA	HIDALGO	4880	32580	McAllen-Edinburg-Mission, TX	McAllen-Edinburg-Mission, TX MSA	32580	McAllen-Edinburg-Mission, TX
78559	12751	26.189927	-97.8238	TX	LA FERIA	CAMERON	1240	15180	Brownsville-Harlingen, TX	Brownsville-Harlingen-San Benito, TX MSA	15180	Brownsville-Harlingen, TX
78560	4368	26.223809	-98.466832	TX	LA JOYA	HIDALGO	4880	32580	McAllen-Edinburg-Mission, TX	McAllen-Edinburg-Mission, TX MSA	32580	McAllen-Edinburg-Mission, TX
78561	779	26.4636	-97.9122	TX	LASARA	WILLACY		39700	Raymondville, TX		99945	Rural Areas in TX
78562	2868	26.309262	-97.919396	TX	LA VILLA	HIDALGO	4880	32580	McAllen-Edinburg-Mission, TX	McAllen-Edinburg-Mission, TX MSA	32580	McAllen-Edinburg-Mission, TX
78563	376	26.596232	-98.211825	TX	LINN	HIDALGO	4880	32580	McAllen-Edinburg-Mission, TX	McAllen-Edinburg-Mission, TX MSA	32580	McAllen-Edinburg-Mission, TX
78564	270	26.7113	-99.1109	TX	LOPENO	ZAPATA		49820	Zapata, TX		99945	Rural Areas in TX
78565	402	26.245619	-98.561064	TX	LOS EBANOS	HIDALGO	4880	32580	McAllen-Edinburg-Mission, TX	McAllen-Edinburg-Mission, TX MSA	32580	McAllen-Edinburg-Mission, TX
78566	16230	26.123058	-97.410552	TX	LOS FRESNOS	CAMERON	1240	15180	Brownsville-Harlingen, TX	Brownsville-Harlingen-San Benito, TX MSA	15180	Brownsville-Harlingen, TX
78567	533	26.0514	-97.7457	TX	LOS INDIOS	CAMERON	1240	15180	Brownsville-Harlingen, TX	Brownsville-Harlingen-San Benito, TX MSA	15180	Brownsville-Harlingen, TX
78568	0	26.1887	-97.5428	TX	LOZANO	CAMERON	1240	15180	Brownsville-Harlingen, TX	Brownsville-Harlingen-San Benito, TX MSA	15180	Brownsville-Harlingen, TX
78569	4039	26.412448	-97.730593	TX	LYFORD	WILLACY		39700	Raymondville, TX		99945	Rural Areas in TX
78570	32525	26.141299	-97.911346	TX	MERCEDES	HIDALGO	4880	32580	McAllen-Edinburg-Mission, TX	McAllen-Edinburg-Mission, TX MSA	32580	McAllen-Edinburg-Mission, TX
78572	75221	26.298168	-98.421234	TX	MISSION	HIDALGO	4880	32580	McAllen-Edinburg-Mission, TX	McAllen-Edinburg-Mission, TX MSA	32580	McAllen-Edinburg-Mission, TX
78573	34890	26.300274	-98.29759	TX	MISSION	HIDALGO	4880	32580	McAllen-Edinburg-Mission, TX	McAllen-Edinburg-Mission, TX MSA	32580	McAllen-Edinburg-Mission, TX
78574	57071	26.320764	-98.318132	TX	MISSION	HIDALGO	4880	32580	McAllen-Edinburg-Mission, TX	McAllen-Edinburg-Mission, TX MSA	32580	McAllen-Edinburg-Mission, TX
78575	8056	26.024984	-97.548995	TX	OLMITO	CAMERON	1240	15180	Brownsville-Harlingen, TX	Brownsville-Harlingen-San Benito, TX MSA	15180	Brownsville-Harlingen, TX
78576	8775	26.279372	-98.4468	TX	PENITAS	HIDALGO	4880	32580	McAllen-Edinburg-Mission, TX	McAllen-Edinburg-Mission, TX MSA	32580	McAllen-Edinburg-Mission, TX
78577	70840	26.152425	-98.209702	TX	PHARR	HIDALGO	4880	32580	McAllen-Edinburg-Mission, TX	McAllen-Edinburg-Mission, TX MSA	32580	McAllen-Edinburg-Mission, TX
78578	12516	26.026009	-97.292048	TX	PORT ISABEL	CAMERON	1240	15180	Brownsville-Harlingen, TX	Brownsville-Harlingen-San Benito, TX MSA	15180	Brownsville-Harlingen, TX
78579	4580	26.084166	-97.968463	TX	PROGRESO	HIDALGO	4880	32580	McAllen-Edinburg-Mission, TX	McAllen-Edinburg-Mission, TX MSA	32580	McAllen-Edinburg-Mission, TX
78580	14963	26.522484	-97.844106	TX	RAYMONDVILLE	WILLACY		39700	Raymondville, TX		99945	Rural Areas in TX
78582	40455	26.510284	-98.675196	TX	RIO GRANDE CITY	STARR		40100	Rio Grande City-Roma, TX		99945	Rural Areas in TX
78583	6623	26.275955	-97.450884	TX	RIO HONDO	CAMERON	1240	15180	Brownsville-Harlingen, TX	Brownsville-Harlingen-San Benito, TX MSA	15180	Brownsville-Harlingen, TX
78584	18128	26.577578	-99.006719	TX	ROMA	STARR		40100	Rio Grande City-Roma, TX		99945	Rural Areas in TX
78585	396	26.5157	-99.1125	TX	SALINENO	STARR		40100	Rio Grande City-Roma, TX		99945	Rural Areas in TX
78586	55878	26.095043	-97.638148	TX	SAN BENITO	CAMERON	1240	15180	Brownsville-Harlingen, TX	Brownsville-Harlingen-San Benito, TX MSA	15180	Brownsville-Harlingen, TX
78588	238	26.731382	-98.414415	TX	SAN ISIDRO	STARR		40100	Rio Grande City-Roma, TX		99945	Rural Areas in TX
78589	38004	26.163772	-98.157143	TX	SAN JUAN	HIDALGO	4880	32580	McAllen-Edinburg-Mission, TX	McAllen-Edinburg-Mission, TX MSA	32580	McAllen-Edinburg-Mission, TX
78590	289	26.449978	-97.58359	TX	SAN PERLITA	WILLACY		39700	Raymondville, TX		99945	Rural Areas in TX
78591	265	26.717411	-98.519896	TX	SANTA ELENA	STARR		40100	Rio Grande City-Roma, TX		99945	Rural Areas in TX
78592	836	26.082202	-97.838478	TX	SANTA MARIA	CAMERON	1240	15180	Brownsville-Harlingen, TX	Brownsville-Harlingen-San Benito, TX MSA	15180	Brownsville-Harlingen, TX
78593	6324	26.249276	-97.831834	TX	SANTA ROSA	CAMERON	1240	15180	Brownsville-Harlingen, TX	Brownsville-Harlingen-San Benito, TX MSA	15180	Brownsville-Harlingen, TX
78594	1990	26.349915	-97.718674	TX	SEBASTIAN	WILLACY		39700	Raymondville, TX		99945	Rural Areas in TX
78595	6082	26.259158	-98.557877	TX	SULLIVAN CITY	HIDALGO	4880	32580	McAllen-Edinburg-Mission, TX	McAllen-Edinburg-Mission, TX MSA	32580	McAllen-Edinburg-Mission, TX
78596	63844	26.150942	-98.008372	TX	WESLACO	HIDALGO	4880	32580	McAllen-Edinburg-Mission, TX	McAllen-Edinburg-Mission, TX MSA	32580	McAllen-Edinburg-Mission, TX
78597	2885	26.315214	-97.242901	TX	SOUTH PADRE ISLAND	CAMERON	1240	15180	Brownsville-Harlingen, TX	Brownsville-Harlingen-San Benito, TX MSA	15180	Brownsville-Harlingen, TX
78598	226	26.541678	-97.502882	TX	PORT MANSFIELD	WILLACY		39700	Raymondville, TX		99945	Rural Areas in TX
78599	0	26.1592	-97.9909	TX	WESLACO	HIDALGO	4880	32580	McAllen-Edinburg-Mission, TX	McAllen-Edinburg-Mission, TX MSA	32580	McAllen-Edinburg-Mission, TX
78602	25160	30.134636	-97.319982	TX	BASTROP	BASTROP	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78604	0	29.5233	-97.6838	TX	BELMONT	GONZALES					99945	Rural Areas in TX
78605	4952	30.73136	-98.044794	TX	BERTRAM	BURNET					99945	Rural Areas in TX
78606	5205	30.099054	-98.41213	TX	BLANCO	BLANCO					99945	Rural Areas in TX
78607	166	30.843232	-98.502218	TX	BLUFFTON	LLANO					99945	Rural Areas in TX
78608	434	30.926746	-97.996174	TX	BRIGGS	BURNET					99945	Rural Areas in TX
78609	2012	30.760502	-98.475202	TX	BUCHANAN DAM	LLANO					99945	Rural Areas in TX
78610	23502	30.071798	-97.842354	TX	BUDA	HAYS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78611	12977	30.804035	-98.269897	TX	BURNET	BURNET					99945	Rural Areas in TX
78612	11457	30.099106	-97.478068	TX	CEDAR CREEK	BASTROP	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78613	65099	30.497998	-97.815694	TX	CEDAR PARK	WILLIAMSON	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78614	456	29.42005	-97.574074	TX	COST	GONZALES					99945	Rural Areas in TX
78615	1290	30.469826	-97.378683	TX	COUPLAND	WILLIAMSON	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78616	7092	29.882596	-97.551134	TX	DALE	CALDWELL	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78617	22210	30.143916	-97.593944	TX	DEL VALLE	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78618	324	30.454246	-99.194545	TX	DOSS	GILLESPIE		23240	Fredericksburg, TX		99945	Rural Areas in TX
78619	3026	30.10744	-98.05577	TX	DRIFTWOOD	HAYS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78620	14367	30.22257	-98.144792	TX	DRIPPING SPRINGS	HAYS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78621	21659	30.318154	-97.35195	TX	ELGIN	BASTROP	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78622	296	29.764693	-97.771272	TX	FENTRESS	CALDWELL	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78623	813	29.960642	-98.243114	TX	FISCHER	COMAL	7240	41700	San Antonio-New Braunfels, TX	San Antonio, TX MSA	41700	San Antonio-New Braunfels, TX
78624	21513	30.276627	-98.903461	TX	FREDERICKSBURG	GILLESPIE		23240	Fredericksburg, TX		99945	Rural Areas in TX
78626	25996	30.661806	-97.581358	TX	GEORGETOWN	WILLIAMSON	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78627	0	30.6326	-97.6768	TX	GEORGETOWN	WILLIAMSON	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78628	23727	30.646476	-97.755772	TX	GEORGETOWN	WILLIAMSON	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78629	11887	29.456	-97.462826	TX	GONZALES	GONZALES					99945	Rural Areas in TX
78630	0	30.4978	-97.8159	TX	CEDAR PARK	WILLIAMSON	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78631	2395	30.317095	-99.16619	TX	HARPER	GILLESPIE		23240	Fredericksburg, TX		99945	Rural Areas in TX
78632	910	29.677467	-97.48617	TX	HARWOOD	GONZALES					99945	Rural Areas in TX
78633	19349	30.738703	-97.751678	TX	GEORGETOWN	WILLIAMSON	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78634	22791	30.555076	-97.551952	TX	HUTTO	WILLIAMSON	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78635	149	30.183533	-98.531109	TX	HYE	BLANCO					99945	Rural Areas in TX
78636	3749	30.317125	-98.380074	TX	JOHNSON CITY	BLANCO					99945	Rural Areas in TX
78638	2005	29.6482	-97.823317	TX	KINGSBURY	GUADALUPE	7240	41700	San Antonio-New Braunfels, TX	San Antonio, TX MSA	41700	San Antonio-New Braunfels, TX
78639	7334	30.653734	-98.44461	TX	KINGSLAND	LLANO					99945	Rural Areas in TX
78640	42954	29.99008	-97.842228	TX	KYLE	HAYS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78641	44295	30.534332	-97.913525	TX	LEANDER	WILLIAMSON	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78642	9467	30.701013	-97.933009	TX	LIBERTY HILL	WILLIAMSON	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78643	6139	30.703804	-98.657071	TX	LLANO	LLANO					99945	Rural Areas in TX
78644	17081	29.889171	-97.666773	TX	LOCKHART	CALDWELL	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78645	9773	30.441085	-97.970786	TX	LEANDER	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78646	0	30.5707	-97.8366	TX	LEANDER	WILLIAMSON	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78648	7683	29.694579	-97.631139	TX	LULING	CALDWELL	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78650	1599	30.281147	-97.2139	TX	MC DADE	BASTROP	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78651	0	30.4554	-97.7167	TX	MC NEIL	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78652	4466	30.14128	-97.864808	TX	MANCHACA	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78653	16375	30.341523	-97.530101	TX	MANOR	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78654	17553	30.567624	-98.203967	TX	MARBLE FALLS	BURNET					99945	Rural Areas in TX
78655	2739	29.800535	-97.80638	TX	MARTINDALE	CALDWELL	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78656	2271	29.895804	-97.819656	TX	MAXWELL	CALDWELL	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78657	5509	30.542551	-98.37418	TX	HORSESHOE BAY	LLANO					99945	Rural Areas in TX
78658	0	29.595189	-97.591231	TX	OTTINE	GONZALES					99945	Rural Areas in TX
78659	2903	30.210196	-97.114346	TX	PAIGE	BASTROP	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78660	68789	30.441029	-97.59791	TX	PFLUGERVILLE	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78661	335	29.723875	-97.745551	TX	PRAIRIE LEA	CALDWELL	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
