npi,taxid,billing_code,billing_code_type,negotiated_type,bcbs_tx_ppo,cigna_national_oap,uhc_choice_plus
1477643690,741100555,81259,CPT,percentage,63,64,64
1477643690,741100555,82140,CPT,percentage,63,64,64
1477643690,741100555,20605,CPT,percentage,63,64,64
1477643690,741100555,J2765,HCPCS,percentage,63,64,64
1477643690,741100555,75741,CPT,percentage,63,64,64
1477643690,741100555,75831,CPT,percentage,63,64,64
1477643690,741100555,73650,CPT,percentage,63,64,64
1477643690,741100555,86800,CPT,percentage,63,64,64
1477643690,741100555,84703,CPT,percentage,63,64,64
1477643690,741100555,J9209,HCPCS,percentage,63,64,64
1477643690,741100555,20612,CPT,percentage,63,64,64
1477643690,741100555,11105,CPT,percentage,63,64,64
1477643690,741100555,A9557,HCPCS,percentage,63,64,64
1477643690,741100555,92613,CPT,percentage,63,64,64
1477643690,741100555,85303,CPT,percentage,63,64,64
1477643690,741100555,92626,CPT,percentage,63,64,64
1477643690,741100555,20611,CPT,percentage,63,64,64
1477643690,741100555,82747,CPT,percentage,63,64,64
1477643690,741100555,92603,CPT,percentage,63,64,64
1477643690,741100555,96376,CPT,percentage,63,64,64
1477643690,741100555,31623,CPT,percentage,63,64,64
1477643690,741100555,J1626,HCPCS,percentage,63,64,64
1477643690,741100555,81241,CPT,percentage,63,64,64
1477643690,741100555,84630,CPT,percentage,63,64,64
1477643690,741100555,78014,CPT,percentage,63,64,64
1477643690,741100555,C1760,HCPCS,percentage,63,64,64
1477643690,741100555,85525,CPT,percentage,63,64,64
1477643690,741100555,86985,CPT,percentage,63,64,64
1477643690,741100555,96368,CPT,percentage,63,64,64
1477643690,741100555,92592,CPT,percentage,63,64,64
1477643690,741100555,87493,CPT,percentage,63,64,64
1477643690,741100555,86161,CPT,percentage,63,64,64
1477643690,741100555,20600,CPT,percentage,63,64,64
1477643690,741100555,86777,CPT,percentage,63,64,64
1477643690,741100555,83150,CPT,percentage,63,64,64
1477643690,741100555,83655,CPT,percentage,63,64,64
1477643690,741100555,16020,CPT,percentage,63,64,64
1477643690,741100555,30999,CPT,percentage,63,64,64
1477643690,741100555,90380,CPT,percentage,63,64,64
1477643690,741100555,86376,CPT,percentage,63,64,64
1477643690,741100555,97602,CPT,percentage,63,64,64
1477643690,741100555,83498,CPT,percentage,63,64,64
1477643690,741100555,J9206,HCPCS,percentage,63,64,64
1477643690,741100555,72190,CPT,percentage,63,64,64
1477643690,741100555,82746,CPT,percentage,63,64,64
1477643690,741100555,87532,CPT,percentage,63,64,64
1477643690,741100555,88269,CPT,percentage,63,64,64
1477643690,741100555,84145,CPT,percentage,63,64,64
1477643690,741100555,J1335,HCPCS,percentage,63,64,64
1477643690,741100555,46020,CPT,percentage,63,64,64
1477643690,741100555,49180,CPT,percentage,63,64,64
1477643690,741100555,69705,CPT,percentage,63,64,64
1477643690,741100555,85460,CPT,percentage,63,64,64
1477643690,741100555,92591,CPT,percentage,63,64,64
1477643690,741100555,80280,CPT,percentage,63,64,64
1477643690,741100555,V5241,HCPCS,percentage,63,64,64
1477643690,741100555,88188,CPT,percentage,63,64,64
1477643690,741100555,J2790,HCPCS,percentage,63,64,64
1477643690,741100555,Q9958,HCPCS,percentage,63,64,64
1477643690,741100555,88291,CPT,percentage,63,64,64
1477643690,741100555,87181,CPT,percentage,63,64,64
1477643690,741100555,49440,CPT,percentage,63,64,64
1477643690,741100555,93015,CPT,percentage,63,64,64
1477643690,741100555,85613,CPT,percentage,63,64,64
1477643690,741100555,81405,CPT,percentage,63,64,64
1477643690,741100555,93291,CPT,percentage,63,64,64
1477643690,741100555,87521,CPT,percentage,63,64,64
1477643690,741100555,86256,CPT,percentage,63,64,64
1477643690,741100555,86886,CPT,percentage,63,64,64
1477643690,741100555,82017,CPT,percentage,63,64,64
1477643690,741100555,92230,CPT,percentage,63,64,64
1477643690,741100555,87522,CPT,percentage,63,64,64
1477643690,741100555,84252,CPT,percentage,63,64,64
1477643690,741100555,92650,CPT,percentage,63,64,64
1477643690,741100555,71110,CPT,percentage,63,64,64
1477643690,741100555,84295,CPT,percentage,63,64,64
1477643690,741100555,90716,CPT,percentage,63,64,64
1477643690,741100555,86778,CPT,percentage,63,64,64
1477643690,741100555,86053,CPT,percentage,63,64,64
1477643690,741100555,91200,CPT,percentage,63,64,64
1477643690,741100555,82945,CPT,percentage,63,64,64
1477643690,741100555,36556,CPT,percentage,63,64,64
1477643690,741100555,92597,CPT,percentage,63,64,64
1477643690,741100555,80177,CPT,percentage,63,64,64
1477643690,741100555,11107,CPT,percentage,63,64,64
1477643690,741100555,11106,CPT,percentage,63,64,64
1477643690,741100555,82383,CPT,percentage,63,64,64
1477643690,741100555,36014,CPT,percentage,63,64,64
1477643690,741100555,Q0138,HCPCS,percentage,63,64,64
1477643690,741100555,88249,CPT,percentage,63,64,64
1477643690,741100555,73120,CPT,percentage,63,64,64
1477643690,741100555,82024,CPT,percentage,63,64,64
1477643690,741100555,V2632,HCPCS,percentage,63,64,64
1477643690,741100555,93286,CPT,percentage,63,64,64
1477643690,741100555,88314,CPT,percentage,63,64,64
1477643690,741100555,J3480,HCPCS,percentage,63,64,64
1477643690,741100555,94668,CPT,percentage,63,64,64
1477643690,741100555,81223,CPT,percentage,63,64,64
1477643690,741100555,81173,CPT,percentage,63,64,64
1477643690,741100555,81240,CPT,percentage,63,64,64
1477643690,741100555,83919,CPT,percentage,63,64,64
1477643690,741100555,81406,CPT,percentage,63,64,64
1477643690,741100555,81266,CPT,percentage,63,64,64
1477643690,741100555,A9539,HCPCS,percentage,63,64,64
1477643690,741100555,83006,CPT,percentage,63,64,64
1477643690,741100555,31628,CPT,percentage,63,64,64
1477643690,741100555,J9100,HCPCS,percentage,63,64,64
1477643690,741100555,J2916,HCPCS,percentage,63,64,64
1477643690,741100555,92950,CPT,percentage,63,64,64
1477643690,741100555,80164,CPT,percentage,63,64,64
1477643690,741100555,93931,CPT,percentage,63,64,64
1477643690,741100555,49465,CPT,percentage,63,64,64
1477643690,741100555,88233,CPT,percentage,63,64,64
1477643690,741100555,77077,CPT,percentage,63,64,64
1477643690,741100555,81256,CPT,percentage,63,64,64
1477643690,741100555,88239,CPT,percentage,63,64,64
1477643690,741100555,84143,CPT,percentage,63,64,64
1477643690,741100555,94617,CPT,percentage,63,64,64
1477643690,741100555,87651,CPT,percentage,63,64,64
1477643690,741100555,87176,CPT,percentage,63,64,64
1477643690,741100555,C1752,HCPCS,percentage,63,64,64
1477643690,741100555,83935,CPT,percentage,63,64,64
1477643690,741100555,J1650,HCPCS,percentage,63,64,64
1477643690,741100555,73010,CPT,percentage,63,64,64
1477643690,741100555,86611,CPT,percentage,63,64,64
1477643690,741100555,83937,CPT,percentage,63,64,64
1477643690,741100555,86682,CPT,percentage,63,64,64
1477643690,741100555,J2001,HCPCS,percentage,63,64,64
1477643690,741100555,24200,CPT,percentage,63,64,64
1477643690,741100555,88289,CPT,percentage,63,64,64
1477643690,741100555,86363,CPT,percentage,63,64,64
1477643690,741100555,81222,CPT,percentage,63,64,64
1477643690,741100555,A7521,HCPCS,percentage,63,64,64
1477643690,741100555,29705,CPT,percentage,63,64,64
1477643690,741100555,89291,CPT,percentage,63,64,64
1477643690,741100555,87046,CPT,percentage,63,64,64
1477643690,741100555,93788,CPT,percentage,63,64,64
1477643690,741100555,85300,CPT,percentage,63,64,64
1477643690,741100555,84157,CPT,percentage,63,64,64
1477643690,741100555,27093,CPT,percentage,63,64,64
1477643690,741100555,82465,CPT,percentage,63,64,64
1477643690,741100555,L8699,HCPCS,percentage,63,64,64
1477643690,741100555,90620,CPT,percentage,63,64,64
1477643690,741100555,95803,CPT,percentage,63,64,64
1477643690,741100555,92651,CPT,percentage,63,64,64
1477643690,741100555,78740,CPT,percentage,63,64,64
1477643690,741100555,84445,CPT,percentage,63,64,64
1477643690,741100555,86769,CPT,percentage,63,64,64
1477643690,741100555,82180,CPT,percentage,63,64,64
1477643690,741100555,81321,CPT,percentage,63,64,64
1477643690,741100555,86696,CPT,percentage,63,64,64
1477643690,741100555,C1788,HCPCS,percentage,63,64,64
1477643690,741100555,J2941,HCPCS,percentage,63,64,64
1477643690,741100555,72202,CPT,percentage,63,64,64
1477643690,741100555,88300,CPT,percentage,63,64,64
1477643690,741100555,76000,CPT,percentage,63,64,64
1477643690,741100555,91320,CPT,percentage,63,64,64
1477643690,741100555,A4301,HCPCS,percentage,63,64,64
1477643690,741100555,82726,CPT,percentage,63,64,64
1477643690,741100555,76810,CPT,percentage,63,64,64
1477643690,741100555,83835,CPT,percentage,63,64,64
1477643690,741100555,87517,CPT,percentage,63,64,64
1477643690,741100555,J1250,HCPCS,percentage,63,64,64
1477643690,741100555,92607,CPT,percentage,63,64,64
1477643690,741100555,80305,CPT,percentage,63,64,64
1477643690,741100555,88309,CPT,percentage,63,64,64
1477643690,741100555,90472,CPT,percentage,63,64,64
1477643690,741100555,86606,CPT,percentage,63,64,64
1477643690,741100555,81204,CPT,percentage,63,64,64
1477643690,741100555,87385,CPT,percentage,63,64,64
1477643690,741100555,92590,CPT,percentage,63,64,64
1477643690,741100555,86341,CPT,percentage,63,64,64
1477643690,741100555,A9540,HCPCS,percentage,63,64,64
1477643690,741100555,81402,CPT,percentage,63,64,64
1477643690,741100555,97607,CPT,percentage,63,64,64
1477643690,741100555,81273,CPT,percentage,63,64,64
1477643690,741100555,92285,CPT,percentage,63,64,64
1477643690,741100555,66999,CPT,percentage,63,64,64
1477643690,741100555,86695,CPT,percentage,63,64,64
1477643690,741100555,87184,CPT,percentage,63,64,64
1477643690,741100555,84375,CPT,percentage,63,64,64
1477643690,741100555,97018,CPT,percentage,63,64,64
1477643690,741100555,62368,CPT,percentage,63,64,64
1477643690,741100555,59412,CPT,percentage,63,64,64
1477643690,741100555,82340,CPT,percentage,63,64,64
1477643690,741100555,82725,CPT,percentage,63,64,64
1477643690,741100555,82270,CPT,percentage,63,64,64
1477643690,741100555,89290,CPT,percentage,63,64,64
1477643690,741100555,86706,CPT,percentage,63,64,64
1477643690,741100555,91318,CPT,percentage,63,64,64
1477643690,741100555,S0164,HCPCS,percentage,63,64,64
1477643690,741100555,J7507,HCPCS,percentage,63,64,64
1477643690,741100555,78216,CPT,percentage,63,64,64
1477643690,741100555,90723,CPT,percentage,63,64,64
1477643690,741100555,82373,CPT,percentage,63,64,64
1477643690,741100555,84155,CPT,percentage,63,64,64
1477643690,741100555,73522,CPT,percentage,63,64,64
1477643690,741100555,J7644,HCPCS,percentage,63,64,64
1477643690,741100555,J2540,HCPCS,percentage,63,64,64
1477643690,741100555,83921,CPT,percentage,63,64,64
1477643690,741100555,86747,CPT,percentage,63,64,64
1477643690,741100555,82668,CPT,percentage,63,64,64
1477643690,741100555,J2430,HCPCS,percentage,63,64,64
1477643690,741100555,70160,CPT,percentage,63,64,64
1477643690,741100555,94728,CPT,percentage,63,64,64
1477643690,741100555,88189,CPT,percentage,63,64,64
1477643690,741100555,36002,CPT,percentage,63,64,64
1477643690,741100555,80047,CPT,percentage,63,64,64
1477643690,741100555,C1893,HCPCS,percentage,63,64,64
1477643690,741100555,16030,CPT,percentage,63,64,64
1477643690,741100555,87207,CPT,percentage,63,64,64
1477643690,741100555,85335,CPT,percentage,63,64,64
1477643690,741100555,80306,CPT,percentage,63,64,64
1477643690,741100555,87210,CPT,percentage,63,64,64
1477643690,741100555,86308,CPT,percentage,63,64,64
1477643690,741100555,J8999,HCPCS,percentage,63,64,64
1477643690,741100555,86021,CPT,percentage,63,64,64
1477643690,741100555,72080,CPT,percentage,63,64,64
1477643690,741100555,74450,CPT,percentage,63,64,64
1477643690,741100555,C1729,HCPCS,percentage,63,64,64
1477643690,741100555,J0885,HCPCS,percentage,63,64,64
1477643690,741100555,17111,CPT,percentage,63,64,64
1477643690,741100555,J0461,HCPCS,percentage,63,64,64
1477643690,741100555,87107,CPT,percentage,63,64,64
1477643690,741100555,97035,CPT,percentage,63,64,64
1477643690,741100555,83916,CPT,percentage,63,64,64
1477643690,741100555,88377,CPT,percentage,63,64,64
1477643690,741100555,82951,CPT,percentage,63,64,64
1477643690,741100555,84425,CPT,percentage,63,64,64
1477643690,741100555,J0696,HCPCS,percentage,63,64,64
1477643690,741100555,Q0162,HCPCS,percentage,63,64,64
1477643690,741100555,90686,CPT,percentage,63,64,64
1477643690,741100555,84481,CPT,percentage,63,64,64
1477643690,741100555,84300,CPT,percentage,63,64,64
1477643690,741100555,92601,CPT,percentage,63,64,64
1477643690,741100555,85049,CPT,percentage,63,64,64
1477643690,741100555,89261,CPT,percentage,63,64,64
1477643690,741100555,84207,CPT,percentage,63,64,64
1477643690,741100555,A0428,HCPCS,percentage,63,64,64
1477643690,741100555,80175,CPT,percentage,63,64,64
1477643690,741100555,91319,CPT,percentage,63,64,64
1477643690,741100555,84132,CPT,percentage,63,64,64
1477643690,741100555,J3489,HCPCS,percentage,63,64,64
1477643690,741100555,J2550,HCPCS,percentage,63,64,64
1477643690,741100555,89254,CPT,percentage,63,64,64
1477643690,741100555,87209,CPT,percentage,63,64,64
1477643690,741100555,83013,CPT,percentage,63,64,64
1477643690,741100555,83014,CPT,percentage,63,64,64
1477643690,741100555,81335,CPT,percentage,63,64,64
1477643690,741100555,77074,CPT,percentage,63,64,64
1477643690,741100555,81291,CPT,percentage,63,64,64
1477643690,741100555,70330,CPT,percentage,63,64,64
1477643690,741100555,71120,CPT,percentage,63,64,64
1477643690,741100555,74283,CPT,percentage,63,64,64
1477643690,741100555,A9537,HCPCS,percentage,63,64,64
1477643690,741100555,10160,CPT,percentage,63,64,64
1477643690,741100555,86481,CPT,percentage,63,64,64
1477643690,741100555,82787,CPT,percentage,63,64,64
1477643690,741100555,86060,CPT,percentage,63,64,64
1477643690,741100555,0141U,CPT,percentage,63,64,64
1477643690,741100555,82525,CPT,percentage,63,64,64
1477643690,741100555,86860,CPT,percentage,63,64,64
1477643690,741100555,87106,CPT,percentage,63,64,64
1477643690,741100555,84255,CPT,percentage,63,64,64
1477643690,741100555,82653,CPT,percentage,63,64,64
1477643690,741100555,88323,CPT,percentage,63,64,64
1477643690,741100555,90715,CPT,percentage,63,64,64
1477643690,741100555,88331,CPT,percentage,63,64,64
1477643690,741100555,87471,CPT,percentage,63,64,64
1477643690,741100555,C1758,HCPCS,percentage,63,64,64
1477643690,741100555,82103,CPT,percentage,63,64,64
1477643690,741100555,0351U,CPT,percentage,63,64,64
1477643690,741100555,84479,CPT,percentage,63,64,64
1477643690,741100555,82507,CPT,percentage,63,64,64
1477643690,741100555,89322,CPT,percentage,63,64,64
1477643690,741100555,80183,CPT,percentage,63,64,64
1477643690,741100555,87338,CPT,percentage,63,64,64
1477643690,741100555,11102,CPT,percentage,63,64,64
1477643690,741100555,51701,CPT,percentage,63,64,64
1477643690,741100555,87481,CPT,percentage,63,64,64
1477643690,741100555,85290,CPT,percentage,63,64,64
1477643690,741100555,J7613,HCPCS,percentage,63,64,64
1477643690,741100555,84585,CPT,percentage,63,64,64
1477643690,741100555,90691,CPT,percentage,63,64,64
1477643690,741100555,82627,CPT,percentage,63,64,64
1477643690,741100555,86757,CPT,percentage,63,64,64
1477643690,741100555,85306,CPT,percentage,63,64,64
1477643690,741100555,36600,CPT,percentage,63,64,64
1477643690,741100555,84432,CPT,percentage,63,64,64
1477643690,741100555,80235,CPT,percentage,63,64,64
1477643690,741100555,86738,CPT,percentage,63,64,64
1477643690,741100555,83497,CPT,percentage,63,64,64
1477643690,741100555,87254,CPT,percentage,63,64,64
1477643690,741100555,82664,CPT,percentage,63,64,64
1477643690,741100555,82652,CPT,percentage,63,64,64
1477643690,741100555,70110,CPT,percentage,63,64,64
1477643690,741100555,86698,CPT,percentage,63,64,64
1477643690,741100555,80329,CPT,percentage,63,64,64
1477643690,741100555,83525,CPT,percentage,63,64,64
1477643690,741100555,84244,CPT,percentage,63,64,64
1477643690,741100555,90698,CPT,percentage,63,64,64
1477643690,741100555,82390,CPT,percentage,63,64,64
1477643690,741100555,J2210,HCPCS,percentage,63,64,64
1477643690,741100555,84315,CPT,percentage,63,64,64
1477643690,741100555,82634,CPT,percentage,63,64,64
1477643690,741100555,81305,CPT,percentage,63,64,64
1477643690,741100555,81233,CPT,percentage,63,64,64
1477643690,741100555,15853,CPT,percentage,63,64,64
1477643690,741100555,81247,CPT,percentage,63,64,64
1477643690,741100555,J0694,HCPCS,percentage,63,64,64
1477643690,741100555,84210,CPT,percentage,63,64,64
1477643690,741100555,84182,CPT,percentage,63,64,64
1477643690,741100555,90713,CPT,percentage,63,64,64
1477643690,741100555,87177,CPT,percentage,63,64,64
1477643690,741100555,82626,CPT,percentage,63,64,64
1477643690,741100555,J1230,HCPCS,percentage,63,64,64
1477643690,741100555,83918,CPT,percentage,63,64,64
1477643690,741100555,82978,CPT,percentage,63,64,64
1477643690,741100555,82775,CPT,percentage,63,64,64
1477643690,741100555,J7520,HCPCS,percentage,63,64,64
1477643690,741100555,J3475,HCPCS,percentage,63,64,64
1477643690,741100555,82436,CPT,percentage,63,64,64
1477643690,741100555,V5240,HCPCS,percentage,63,64,64
1477643690,741100555,86635,CPT,percentage,63,64,64
1477643690,741100555,P9041,HCPCS,percentage,63,64,64
1477643690,741100555,95024,CPT,percentage,63,64,64
1477643690,741100555,83864,CPT,percentage,63,64,64
1477643690,741100555,90633,CPT,percentage,63,64,64
1477643690,741100555,80203,CPT,percentage,63,64,64
1477643690,741100555,J7517,HCPCS,percentage,63,64,64
1477643690,741100555,83945,CPT,percentage,63,64,64
1477643690,741100555,J3471,HCPCS,percentage,63,64,64
1477643690,741100555,86905,CPT,percentage,63,64,64
1477643690,741100555,87631,CPT,percentage,63,64,64
1477643690,741100555,82157,CPT,percentage,63,64,64
1477643690,741100555,86430,CPT,percentage,63,64,64
1477643690,741100555,81345,CPT,percentage,63,64,64
1477643690,741100555,87653,CPT,percentage,63,64,64
1477643690,741100555,86612,CPT,percentage,63,64,64
1477643690,741100555,J1817,HCPCS,percentage,63,64,64
1477643690,741100555,J1580,HCPCS,percentage,63,64,64
1477643690,741100555,82088,CPT,percentage,63,64,64
1477643690,741100555,86694,CPT,percentage,63,64,64
1477643690,741100555,84378,CPT,percentage,63,64,64
1477643690,741100555,89258,CPT,percentage,63,64,64
1477643690,741100555,90717,CPT,percentage,63,64,64
1477643690,741100555,90740,CPT,percentage,63,64,64
1477643690,741100555,81401,CPT,percentage,63,64,64
1477643690,741100555,82485,CPT,percentage,63,64,64
1477643690,741100555,82528,CPT,percentage,63,64,64
1477643690,741100555,86141,CPT,percentage,63,64,64
1477643690,741100555,51702,CPT,percentage,63,64,64
1477643690,741100555,86225,CPT,percentage,63,64,64
1477643690,741100555,97542,CPT,percentage,63,64,64
1477643690,741100555,82963,CPT,percentage,63,64,64
1477643690,741100555,84150,CPT,percentage,63,64,64
1477643690,741100555,84260,CPT,percentage,63,64,64
1477643690,741100555,96125,CPT,percentage,63,64,64
1477643690,741100555,86658,CPT,percentage,63,64,64
1477643690,741100555,86304,CPT,percentage,63,64,64
1477643690,741100555,84133,CPT,percentage,63,64,64
1477643690,741100555,C2625,HCPCS,percentage,63,64,64
1477643690,741100555,73020,CPT,percentage,63,64,64
1477643690,741100555,82365,CPT,percentage,63,64,64
1477643690,741100555,84540,CPT,percentage,63,64,64
1477643690,741100555,J1815,HCPCS,percentage,63,64,64
1477643690,741100555,84270,CPT,percentage,63,64,64
1477643690,741100555,90632,CPT,percentage,63,64,64
1477643690,741100555,A7520,HCPCS,percentage,63,64,64
1477643690,741100555,36598,CPT,percentage,63,64,64
1477643690,741100555,J7040,HCPCS,percentage,63,64,64
1477643690,741100555,10061,CPT,percentage,63,64,64
1477643690,741100555,87624,CPT,percentage,63,64,64
1477643690,741100555,87118,CPT,percentage,63,64,64
1477643690,741100555,S5550,HCPCS,percentage,63,64,64
1477643690,741100555,96523,CPT,percentage,63,64,64
1477643690,741100555,82104,CPT,percentage,63,64,64
1477643690,741100555,83630,CPT,percentage,63,64,64
1477643690,741100555,81109,CPT,percentage,63,64,64
1477643690,741100555,81106,CPT,percentage,63,64,64
1477643690,741100555,81111,CPT,percentage,63,64,64
1477643690,741100555,81105,CPT,percentage,63,64,64
1477643690,741100555,81110,CPT,percentage,63,64,64
1477643690,741100555,84999,CPT,percentage,63,64,64
1477643690,741100555,81108,CPT,percentage,63,64,64
1477643690,741100555,86615,CPT,percentage,63,64,64
1477643690,741100555,87661,CPT,percentage,63,64,64
1477643690,741100555,85555,CPT,percentage,63,64,64
1477643690,741100555,82016,CPT,percentage,63,64,64
1477643690,741100555,J0278,HCPCS,percentage,63,64,64
1477643690,741100555,82435,CPT,percentage,63,64,64
1477643690,741100555,J9263,HCPCS,percentage,63,64,64
1477643690,741100555,82397,CPT,percentage,63,64,64
1477643690,741100555,J0476,HCPCS,percentage,63,64,64
1477643690,741100555,82128,CPT,percentage,63,64,64
1477643690,741100555,86331,CPT,percentage,63,64,64
1477643690,741100555,J7639,HCPCS,percentage,63,64,64
1477643690,741100555,J0713,HCPCS,percentage,63,64,64
1477643690,741100555,80320,CPT,percentage,63,64,64
1477643690,741100555,82820,CPT,percentage,63,64,64
1477643690,741100555,80165,CPT,percentage,63,64,64
1477643690,741100555,82575,CPT,percentage,63,64,64
1477643690,741100555,V5267,HCPCS,percentage,63,64,64
1477643690,741100555,85385,CPT,percentage,63,64,64
1477643690,741100555,85130,CPT,percentage,63,64,64
1477643690,741100555,82760,CPT,percentage,63,64,64
1477643690,741100555,J7614,HCPCS,percentage,63,64,64
1477643690,741100555,88360,CPT,percentage,63,64,64
1477643690,741100555,82374,CPT,percentage,63,64,64
1477643690,741100555,85260,CPT,percentage,63,64,64
1477643690,741100555,77012,CPT,percentage,63,64,64
1477643690,741100555,88175,CPT,percentage,63,64,64
1477643690,741100555,87252,CPT,percentage,63,64,64
1477643690,741100555,81320,CPT,percentage,63,64,64
1477643690,741100555,84525,CPT,percentage,63,64,64
1477643690,741100555,85210,CPT,percentage,63,64,64
1477643690,741100555,92558,CPT,percentage,63,64,64
1477643690,741100555,J3410,HCPCS,percentage,63,64,64
1477643690,741100555,92201,CPT,percentage,63,64,64
1477643690,741100555,C1892,HCPCS,percentage,63,64,64
1477643690,741100555,88285,CPT,percentage,63,64,64
1477643690,741100555,A9150,HCPCS,percentage,63,64,64
1477643690,741100555,86920,CPT,percentage,63,64,64
1477643690,741100555,82085,CPT,percentage,63,64,64
1477643690,741100555,A9587,HCPCS,percentage,63,64,64
1477643690,741100555,85230,CPT,percentage,63,64,64
1477643690,741100555,80201,CPT,percentage,63,64,64
1477643690,741100555,86403,CPT,percentage,63,64,64
1477643690,741100555,J7512,HCPCS,percentage,63,64,64
1477643690,741100555,87103,CPT,percentage,63,64,64
1477643690,741100555,73050,CPT,percentage,63,64,64
1477643690,741100555,82540,CPT,percentage,63,64,64
1477643690,741100555,87101,CPT,percentage,63,64,64
1477643690,741100555,87430,CPT,percentage,63,64,64
1477643690,741100555,J2175,HCPCS,percentage,63,64,64
1477643690,741100555,69105,CPT,percentage,63,64,64
1477643690,741100555,81400,CPT,percentage,63,64,64
1477643690,741100555,84597,CPT,percentage,63,64,64
1477643690,741100555,84238,CPT,percentage,63,64,64
1477643690,741100555,J7510,HCPCS,percentage,63,64,64
1477643690,741100555,82172,CPT,percentage,63,64,64
1477643690,741100555,87516,CPT,percentage,63,64,64
1477643690,741100555,86921,CPT,percentage,63,64,64
1477643690,741100555,82308,CPT,percentage,63,64,64
1477643690,741100555,J9201,HCPCS,percentage,63,64,64
1477643690,741100555,84681,CPT,percentage,63,64,64
1477643690,741100555,86381,CPT,percentage,63,64,64
1477643690,741100555,94150,CPT,percentage,63,64,64
1477643690,741100555,82952,CPT,percentage,63,64,64
1477643690,741100555,85220,CPT,percentage,63,64,64
1477643690,741100555,81107,CPT,percentage,63,64,64
1477643690,741100555,81112,CPT,percentage,63,64,64
1477643690,741100555,82710,CPT,percentage,63,64,64
1477643690,741100555,J2060,HCPCS,percentage,63,64,64
1477643690,741100555,84376,CPT,percentage,63,64,64
1477643690,741100555,J2274,HCPCS,percentage,63,64,64
1477643690,741100555,84377,CPT,percentage,63,64,64
1477643690,741100555,90746,CPT,percentage,63,64,64
1477643690,741100555,86005,CPT,percentage,63,64,64
1477643690,741100555,87158,CPT,percentage,63,64,64
1477643690,741100555,Q0169,HCPCS,percentage,63,64,64
1477643690,741100555,82380,CPT,percentage,63,64,64
1477643690,741100555,81250,CPT,percentage,63,64,64
1477643690,741100555,10180,CPT,percentage,63,64,64
1477643690,741100555,82378,CPT,percentage,63,64,64
1477643690,741100555,86727,CPT,percentage,63,64,64
1477643690,741100555,86651,CPT,percentage,63,64,64
1477643690,741100555,86653,CPT,percentage,63,64,64
1477643690,741100555,86652,CPT,percentage,63,64,64
1477643690,741100555,86654,CPT,percentage,63,64,64
1477643690,741100555,86301,CPT,percentage,63,64,64
1477643690,741100555,J3420,HCPCS,percentage,63,64,64
1477643690,741100555,80202,CPT,percentage,63,64,64
1477643690,741100555,86023,CPT,percentage,63,64,64
1477643690,741100555,A9503,HCPCS,percentage,63,64,64
1477643690,741100555,82955,CPT,percentage,63,64,64
1477643690,741100555,J7626,HCPCS,percentage,63,64,64
1477643690,741100555,84035,CPT,percentage,63,64,64
1477643690,741100555,86671,CPT,percentage,63,64,64
1477643690,741100555,86431,CPT,percentage,63,64,64
1477643690,741100555,86309,CPT,percentage,63,64,64
1477643690,741100555,J1953,HCPCS,percentage,63,64,64
1477643690,741100555,80185,CPT,percentage,63,64,64
1477643690,741100555,J0780,HCPCS,percentage,63,64,64
1477643690,741100555,J9035,HCPCS,percentage,63,64,64
1477643690,741100555,90636,CPT,percentage,63,64,64
1477643690,741100555,J0604,HCPCS,percentage,63,64,64
1477643690,741100555,86200,CPT,percentage,63,64,64
1477643690,741100555,82232,CPT,percentage,63,64,64
1477643690,741100555,92595,CPT,percentage,63,64,64
1477643690,741100555,J0744,HCPCS,percentage,63,64,64
1477643690,741100555,86215,CPT,percentage,63,64,64
1477643690,741100555,81015,CPT,percentage,63,64,64
1477643690,741100555,86720,CPT,percentage,63,64,64
1477643690,741100555,Q0166,HCPCS,percentage,63,64,64
1477643690,741100555,80186,CPT,percentage,63,64,64
1477643690,741100555,J7608,HCPCS,percentage,63,64,64
1477643690,741100555,81209,CPT,percentage,63,64,64
1477643690,741100555,87328,CPT,percentage,63,64,64
1477643690,741100555,86022,CPT,percentage,63,64,64
1477643690,741100555,80184,CPT,percentage,63,64,64
1477643690,741100555,80178,CPT,percentage,63,64,64
1477643690,741100555,86036,CPT,percentage,63,64,64
1477643690,741100555,83718,CPT,percentage,63,64,64
1477643690,741100555,84105,CPT,percentage,63,64,64
1477643690,741100555,87329,CPT,percentage,63,64,64
1477643690,741100555,A9512,HCPCS,percentage,63,64,64
1477643690,741100555,J0360,HCPCS,percentage,63,64,64
1477643690,741100555,A9516,HCPCS,percentage,63,64,64
1477643690,741100555,J0692,HCPCS,percentage,63,64,64
1477643690,741100555,84442,CPT,percentage,63,64,64
1477643690,741100555,86592,CPT,percentage,63,64,64
1477643690,741100555,S4993,HCPCS,percentage,63,64,64
1477643690,741100555,85549,CPT,percentage,63,64,64
1477643690,741100555,83915,CPT,percentage,63,64,64
1477643690,741100555,86015,CPT,percentage,63,64,64
1477643690,741100555,86316,CPT,percentage,63,64,64
1477643690,741100555,86789,CPT,percentage,63,64,64
1477643690,741100555,89321,CPT,percentage,63,64,64
1477643690,741100555,88240,CPT,percentage,63,64,64
1477643690,741100555,Q0163,HCPCS,percentage,63,64,64
1477643690,741100555,82013,CPT,percentage,63,64,64
1477643690,741100555,80307,CPT,percentage,63,64,64
1477643690,741100555,92565,CPT,percentage,63,64,64
1477643690,741100555,J1071,HCPCS,percentage,63,64,64
